1,972,1
2,972,1
3,972,1
4,972,1
5,972,1
6,972,1
7,972,1
8,972,1
9,972,1
10,974,1
11,976,1
12,979,1
13,982,1
14,984,1
15,984,1
16,984,1
17,988,1
18,990,1
19,993,1
20,991,1
21,990,1
22,989,1
23,990,1
24,991,1
25,992,1
26,990,1
27,989,1
28,987,1
29,989,1
30,990,1
31,991,1
32,989,1
33,984,1
34,983,1
35,982,1
36,982,1
37,982,1
38,979,1
39,976,1
40,974,1
41,975,1
42,975,1
43,974,1
44,973,1
45,970,1
46,966,1
47,963,1
48,962,1
49,963,1
50,963,1
51,962,1
52,962,1
53,962,1
54,965,1
55,964,1
56,960,1
57,959,1
58,959,1
59,960,1
60,963,1
61,966,1
62,965,1
63,966,1
64,963,1
65,965,1
66,967,1
67,965,1
68,965,1
69,964,1
70,963,1
71,967,1
72,967,1
73,968,1
74,967,1
75,966,1
76,965,1
77,965,1
78,968,1
79,969,1
80,971,1
81,973,1
82,972,1
83,975,1
84,977,1
85,977,1
86,976,1
87,976,1
88,973,1
89,974,1
90,975,1
91,975,1
92,973,1
93,972,1
94,971,1
95,972,1
96,970,1
97,969,1
98,966,1
99,964,1
100,963,1
101,962,1
102,963,1
103,966,1
104,967,1
105,964,1
106,964,1
107,965,1
108,967,1
109,967,1
110,968,1
111,966,1
112,963,1
113,964,1
114,964,1
115,963,1
116,961,1
117,957,1
118,955,1
119,956,1
120,958,1
121,959,1
122,959,1
123,958,1
124,959,1
125,961,1
126,964,1
127,963,1
128,961,1
129,957,1
130,957,1
131,959,1
132,962,1
133,963,1
134,960,1
135,958,1
136,958,1
137,962,1
138,963,1
139,962,1
140,960,1
141,957,1
142,958,1
143,961,1
144,963,1
145,971,1
146,976,1
147,982,1
148,986,1
149,990,1
150,998,1
151,1008,1
152,1025,1
153,1044,1
154,1061,1
155,1085,1
156,1110,1
157,1140,1
158,1165,1
159,1177,1
160,1191,1
161,1202,1
162,1198,1
163,1174,1
164,1139,1
165,1099,1
166,1054,1
167,1018,1
168,998,1
169,988,1
170,980,1
171,978,1
172,977,1
173,981,1
174,981,1
175,980,1
176,977,1
177,973,1
178,971,1
179,969,1
180,969,1
181,965,1
182,964,1
183,963,1
184,962,1
185,964,1
186,961,1
187,959,1
188,955,1
189,957,1
190,956,1
191,960,1
192,965,1
193,967,1
194,965,1
195,961,1
196,960,1
197,959,1
198,959,1
199,959,1
200,957,1
201,959,1
202,957,1
203,960,1
204,960,1
205,962,1
206,962,1
207,964,1
208,968,1
209,973,1
210,977,1
211,982,1
212,983,1
213,984,1
214,983,1
215,981,1
216,985,1
217,985,1
218,983,1
219,982,1
220,981,1
221,982,1
222,985,1
223,989,1
224,991,1
225,989,1
226,991,1
227,992,1
228,992,1
229,992,1
230,991,1
231,990,1
232,987,1
233,984,1
234,986,1
235,988,1
236,989,1
237,991,1
238,989,1
239,990,1
240,991,1
241,990,1
242,989,1
243,986,1
244,985,1
245,983,1
246,985,1
247,982,1
248,983,1
249,981,1
250,979,1
251,979,1
252,980,1
253,978,1
254,974,1
255,971,1
256,966,1
257,967,1
258,969,1
259,969,1
260,964,1
261,958,1
262,957,1
263,962,1
264,968,1
265,971,1
266,973,1
267,974,1
268,973,1
269,970,1
270,972,1
271,974,1
272,976,1
273,976,1
274,976,1
275,981,1
276,981,1
277,980,1
278,977,1
279,976,1
280,972,1
281,973,1
282,973,1
283,972,1
284,973,1
285,972,1
286,971,1
287,973,1
288,973,1
289,971,1
290,970,1
291,969,1
292,968,1
293,971,1
294,970,1
295,971,1
296,969,1
297,969,1
298,966,1
299,965,1
300,964,1
301,966,1
302,965,1
303,963,1
304,961,1
305,961,1
306,962,1
307,963,1
308,963,1
309,965,1
310,960,1
311,958,1
312,958,1
313,958,1
314,957,1
315,954,1
316,956,1
317,959,1
318,963,1
319,965,1
320,964,1
321,960,1
322,954,1
323,952,1
324,955,1
325,961,1
326,966,1
327,966,1
328,965,1
329,957,1
330,957,1
331,960,1
332,965,1
333,966,1
334,967,1
335,969,1
336,968,1
337,970,1
338,971,1
339,967,1
340,967,1
341,970,1
342,969,1
343,966,1
344,964,1
345,962,1
346,961,1
347,960,1
348,963,1
349,966,1
350,968,1
351,967,1
352,966,1
353,966,1
354,966,1
355,965,1
356,963,1
357,962,1
358,966,1
359,970,1
360,973,1
361,974,1
362,968,1
363,961,1
364,954,1
365,951,1
366,952,1
367,955,1
368,957,1
369,955,1
370,959,1
371,962,1
372,965,1
373,964,1
374,967,1
375,970,1
376,971,1
377,972,1
378,966,1
379,966,1
380,967,1
381,971,1
382,971,1
383,976,1
384,978,1
385,976,1
386,970,1
387,968,1
388,967,1
389,970,1
390,975,1
391,979,1
392,981,1
393,981,1
394,977,1
395,975,1
396,973,1
397,972,1
398,969,1
399,965,1
400,964,1
401,968,1
402,971,1
403,977,1
404,982,1
405,985,1
406,988,1
407,1000,1
408,1016,1
409,1044,1
410,1071,1
411,1094,1
412,1119,1
413,1148,1
414,1171,1
415,1194,1
416,1213,1
417,1220,1
418,1202,1
419,1168,1
420,1124,1
421,1078,1
422,1033,1
423,1000,1
424,975,1
425,958,1
426,954,1
427,964,1
428,977,1
429,983,1
430,985,1
431,984,1
432,985,1
433,984,1
434,982,1
435,981,1
436,978,1
437,977,1
438,978,1
439,980,1
440,979,1
441,976,1
442,974,1
443,977,1
444,976,1
445,975,1
446,975,1
447,973,1
448,973,1
449,973,1
450,974,1
451,974,1
452,974,1
453,976,1
454,976,1
455,977,1
456,980,1
457,979,1
458,978,1
459,980,1
460,983,1
461,986,1
462,988,1
463,988,1
464,987,1
465,981,1
466,982,1
467,988,1
468,991,1
469,996,1
470,999,1
471,998,1
472,1000,1
473,1000,1
474,1002,1
475,1002,1
476,1003,1
477,1004,1
478,1005,1
479,1006,1
480,1007,1
481,1009,1
482,1007,1
483,1007,1
484,1006,1
485,1011,1
486,1014,1
487,1015,1
488,1013,1
489,1012,1
490,1012,1
491,1015,1
492,1015,1
493,1019,1
494,1019,1
495,1018,1
496,1019,1
497,1019,1
498,1022,1
499,1023,1
500,1024,1
501,1022,1
502,1023,1
503,1023,1
504,1022,1
505,1021,1
506,1018,1
507,1014,1
508,1009,1
509,1012,1
510,1010,1
511,1010,1
512,1008,1
513,1006,1
514,1002,1
515,1006,1
516,1005,1
517,1005,1
518,1002,1
519,996,1
520,995,1
521,992,1
522,995,1
523,993,1
524,994,1
525,992,1
526,992,1
527,992,1
528,994,1
529,996,1
