1,960,1
2,960,1
3,960,1
4,960,1
5,960,1
6,960,1
7,960,1
8,960,1
9,1019,1
10,1077,1
11,1140,1
12,1209,1
13,1286,1
14,1358,1
15,1426,1
16,1472,1
17,1487,1
18,1461,1
19,1378,1
20,1250,1
21,1122,1
22,994,1
23,866,1
24,738,1
25,696,1
26,747,1
27,803,1
28,840,1
29,853,1
30,844,1
31,825,1
32,806,1
33,790,1
34,784,1
35,788,1
36,787,1
37,793,1
38,795,1
39,799,1
40,797,1
41,793,1
42,791,1
43,789,1
44,787,1
45,787,1
46,787,1
47,795,1
48,797,1
49,800,1
50,804,1
51,809,1
52,806,1
53,804,1
54,803,1
55,802,1
56,802,1
57,801,1
58,802,1
59,809,1
60,808,1
61,814,1
62,817,1
63,817,1
64,819,1
65,820,1
66,822,1
67,824,1
68,824,1
69,828,1
70,832,1
71,837,1
72,840,1
73,845,1
74,847,1
75,845,1
76,851,1
77,856,1
78,858,1
79,860,1
80,862,1
81,869,1
82,877,1
83,885,1
84,893,1
85,902,1
86,909,1
87,913,1
88,921,1
89,921,1
90,926,1
91,927,1
92,930,1
93,930,1
94,935,1
95,939,1
96,945,1
97,953,1
98,956,1
99,957,1
100,956,1
101,954,1
102,949,1
103,946,1
104,941,1
105,936,1
106,928,1
107,925,1
108,918,1
109,911,1
110,903,1
111,892,1
112,884,1
113,876,1
114,864,1
115,857,1
116,845,1
117,835,1
118,826,1
119,820,1
120,814,1
121,812,1
122,806,1
123,800,1
124,800,1
125,795,1
126,790,1
127,783,1
128,773,1
129,772,1
130,772,1
131,775,1
132,779,1
133,781,1
134,781,1
135,778,1
136,776,1
137,775,1
138,772,1
139,771,1
140,769,1
141,770,1
142,768,1
143,772,1
144,772,1
145,777,1
146,776,1
147,776,1
148,777,1
149,775,1
150,775,1
151,774,1
152,770,1
153,771,1
154,775,1
155,778,1
156,782,1
157,783,1
158,781,1
159,778,1
160,777,1
161,774,1
162,771,1
163,771,1
164,770,1
165,770,1
166,771,1
167,774,1
168,776,1
169,779,1
170,777,1
171,775,1
172,772,1
173,768,1
174,764,1
175,764,1
176,763,1
177,763,1
178,767,1
179,766,1
180,765,1
181,765,1
182,764,1
183,763,1
184,762,1
185,759,1
186,761,1
187,756,1
188,756,1
189,755,1
190,759,1
191,758,1
192,761,1
193,763,1
194,765,1
195,763,1
196,764,1
197,763,1
198,760,1
199,757,1
200,757,1
201,752,1
202,753,1
203,754,1
204,753,1
205,756,1
206,755,1
207,754,1
208,749,1
209,747,1
210,747,1
211,751,1
212,751,1
213,750,1
214,752,1
215,755,1
216,759,1
217,763,1
218,770,1
219,770,1
220,771,1
221,769,1
222,763,1
223,759,1
224,758,1
225,759,1
226,764,1
227,770,1
228,773,1
229,776,1
230,777,1
231,782,1
232,785,1
233,785,1
234,784,1
235,783,1
236,784,1
237,784,1
238,783,1
239,781,1
240,782,1
241,781,1
242,778,1
243,775,1
244,772,1
245,768,1
246,764,1
247,762,1
248,754,1
249,749,1
250,747,1
251,744,1
252,744,1
253,744,1
254,744,1
255,746,1
256,749,1
257,747,1
258,748,1
259,746,1
260,742,1
261,739,1
262,738,1
263,740,1
264,740,1
265,744,1
266,747,1
267,745,1
268,745,1
269,745,1
270,749,1
271,756,1
272,766,1
273,783,1
274,815,1
275,850,1
276,899,1
277,948,1
278,1003,1
279,1051,1
280,1103,1
281,1157,1
282,1219,1
283,1275,1
284,1310,1
285,1314,1
286,1265,1
287,1157,1
288,1029,1
289,901,1
290,773,1
291,645,1
292,610,1
293,644,1
294,696,1
295,746,1
296,777,1
297,787,1
298,784,1
299,776,1
