1,615,1
2,615,1
3,615,1
4,615,1
5,615,1
6,606,1
7,596,1
8,583,1
9,570,1
10,556,1
11,543,1
12,531,1
13,515,1
14,508,1
15,513,1
16,537,1
17,580,1
18,636,1
19,696,1
20,739,1
21,781,1
22,814,1
23,837,1
24,856,1
25,868,1
26,880,1
27,886,1
28,896,1
29,905,1
30,910,1
31,916,1
32,924,1
33,928,1
34,934,1
35,945,1
36,959,1
37,974,1
38,984,1
39,991,1
40,996,1
41,1001,1
42,1008,1
43,1017,1
44,1025,1
45,1033,1
46,1042,1
47,1052,1
48,1060,1
49,1071,1
50,1078,1
51,1084,1
52,1083,1
53,1084,1
54,1084,1
55,1088,1
56,1092,1
57,1093,1
58,1095,1
59,1099,1
60,1104,1
61,1110,1
62,1116,1
63,1119,1
64,1120,1
65,1123,1
66,1129,1
67,1136,1
68,1144,1
69,1151,1
70,1154,1
71,1160,1
72,1166,1
73,1175,1
74,1181,1
75,1186,1
76,1188,1
77,1192,1
78,1198,1
79,1208,1
80,1217,1
81,1220,1
82,1224,1
83,1230,1
84,1238,1
85,1243,1
86,1245,1
87,1244,1
88,1244,1
89,1247,1
90,1250,1
91,1253,1
92,1255,1
93,1254,1
94,1252,1
95,1250,1
96,1249,1
97,1250,1
98,1246,1
99,1241,1
100,1233,1
101,1227,1
102,1221,1
103,1215,1
104,1208,1
105,1200,1
106,1192,1
107,1181,1
108,1173,1
109,1168,1
110,1161,1
111,1151,1
112,1139,1
113,1127,1
114,1118,1
115,1109,1
116,1097,1
117,1085,1
118,1074,1
119,1062,1
120,1056,1
121,1052,1
122,1043,1
123,1034,1
124,1025,1
125,1014,1
126,1007,1
127,1002,1
128,998,1
129,994,1
130,986,1
131,979,1
132,977,1
133,978,1
134,974,1
135,972,1
136,968,1
137,961,1
138,963,1
139,962,1
140,960,1
141,955,1
142,951,1
143,949,1
144,950,1
145,952,1
146,951,1
147,948,1
148,949,1
149,946,1
150,946,1
151,949,1
152,947,1
153,946,1
154,942,1
155,945,1
156,944,1
157,948,1
158,948,1
159,949,1
160,946,1
161,945,1
162,943,1
163,948,1
164,949,1
165,948,1
166,946,1
167,941,1
168,942,1
169,947,1
170,946,1
171,945,1
172,946,1
173,947,1
174,950,1
175,952,1
176,954,1
177,954,1
178,955,1
179,954,1
180,958,1
181,959,1
182,958,1
183,957,1
184,956,1
185,954,1
186,955,1
187,954,1
188,957,1
189,956,1
190,957,1
191,953,1
192,957,1
193,961,1
194,960,1
195,957,1
196,951,1
197,949,1
198,952,1
199,956,1
200,959,1
201,957,1
202,956,1
203,952,1
204,948,1
205,950,1
206,952,1
207,953,1
208,949,1
209,949,1
210,952,1
211,953,1
212,954,1
213,954,1
214,951,1
215,951,1
216,953,1
217,955,1
218,953,1
219,954,1
220,950,1
221,951,1
222,954,1
223,954,1
224,954,1
225,951,1
226,952,1
227,951,1
228,953,1
229,955,1
230,955,1
231,955,1
232,952,1
233,952,1
234,957,1
235,956,1
236,956,1
237,955,1
238,952,1
239,950,1
240,953,1
241,956,1
242,956,1
243,954,1
244,951,1
245,951,1
246,953,1
247,956,1
248,959,1
249,959,1
250,957,1
251,952,1
252,957,1
253,962,1
254,964,1
255,964,1
256,967,1
257,968,1
258,975,1
259,981,1
260,986,1
261,992,1
262,999,1
263,1013,1
264,1041,1
265,1089,1
266,1185,1
267,1304,1
268,1384,1
269,1402,1
270,1387,1
271,1370,1
272,1357,1
273,1348,1
274,1332,1
275,1312,1
276,1290,1
277,1276,1
278,1257,1
279,1244,1
280,1225,1
281,1203,1
282,1182,1
283,1159,1
284,1130,1
285,1102,1
286,1066,1
287,1028,1
288,989,1
289,946,1
290,902,1
291,851,1
292,803,1
293,762,1
294,724,1
295,694,1
296,663,1
297,635,1
298,615,1
299,600,1
300,590,1
301,585,1
302,572,1
303,555,1
304,538,1
305,524,1
306,518,1
307,511,1
308,498,1
309,489,1
310,486,1
311,504,1
312,545,1
313,591,1
314,636,1
315,674,1
316,708,1
317,733,1
318,756,1
319,772,1
320,787,1
321,797,1
322,806,1
323,811,1
324,822,1
325,828,1
326,829,1
327,830,1
328,831,1
329,834,1
330,849,1
331,862,1
332,874,1
333,886,1
334,894,1
335,903,1
336,913,1
337,931,1
338,943,1
339,956,1
340,969,1
341,981,1
342,990,1
343,1005,1
344,1017,1
345,1024,1
346,1033,1
347,1034,1
348,1034,1
349,1039,1
350,1041,1
351,1045,1
352,1045,1
353,1048,1
354,1053,1
355,1061,1
356,1067,1
357,1071,1
358,1075,1
359,1077,1
360,1084,1
361,1091,1
362,1096,1
363,1097,1
364,1098,1
365,1104,1
366,1111,1
367,1122,1
368,1129,1
369,1136,1
370,1141,1
371,1144,1
372,1151,1
373,1161,1
374,1168,1
375,1174,1
376,1179,1
377,1186,1
378,1193,1
379,1200,1
380,1206,1
381,1212,1
382,1216,1
383,1214,1
384,1218,1
385,1223,1
386,1227,1
387,1226,1
388,1226,1
389,1226,1
390,1227,1
391,1231,1
392,1231,1
393,1226,1
394,1222,1
395,1217,1
396,1214,1
397,1215,1
398,1209,1
399,1199,1
400,1197,1
401,1190,1
402,1184,1
403,1182,1
404,1174,1
405,1168,1
406,1158,1
407,1148,1
408,1141,1
409,1132,1
410,1123,1
411,1114,1
412,1101,1
413,1088,1
414,1082,1
415,1074,1
416,1069,1
417,1059,1
418,1048,1
419,1037,1
420,1032,1
421,1026,1
422,1020,1
423,1013,1
424,1006,1
425,997,1
426,994,1
427,991,1
428,987,1
429,982,1
430,980,1
431,976,1
432,972,1
433,972,1
434,968,1
435,965,1
436,962,1
437,958,1
438,960,1
439,958,1
440,960,1
441,957,1
442,955,1
443,954,1
444,954,1
445,957,1
446,955,1
447,952,1
448,949,1
449,946,1
450,946,1
451,950,1
452,950,1
453,947,1
454,945,1
455,946,1
456,947,1
457,949,1
458,951,1
459,950,1
460,947,1
461,945,1
462,944,1
463,947,1
464,951,1
465,950,1
466,946,1
467,944,1
468,947,1
469,955,1
470,960,1
471,962,1
472,957,1
473,955,1
474,953,1
475,955,1
476,958,1
477,959,1
478,956,1
479,955,1
480,958,1
481,959,1
482,959,1
483,955,1
484,953,1
485,953,1
486,954,1
487,955,1
488,956,1
489,952,1
490,953,1
491,952,1
492,954,1
493,954,1
494,954,1
495,949,1
496,949,1
497,947,1
498,948,1
499,951,1
500,954,1
501,952,1
502,948,1
503,949,1
504,955,1
505,959,1
506,963,1
507,965,1
508,965,1
509,967,1
510,973,1
511,982,1
512,990,1
513,998,1
514,1000,1
515,1001,1
516,1005,1
517,1009,1
518,1012,1
519,1019,1
520,1021,1
521,1021,1
522,1020,1
523,1018,1
524,1014,1
525,1012,1
526,1008,1
527,1004,1
528,1008,1
529,1011,1
530,1009,1
531,1006,1
532,1002,1
533,1001,1
534,1002,1
535,1000,1
536,994,1
537,987,1
538,981,1
539,974,1
540,971,1
541,970,1
542,965,1
543,959,1
544,955,1
545,950,1
546,949,1
547,948,1
548,947,1
549,946,1
550,942,1
551,937,1
552,939,1
553,935,1
554,936,1
555,935,1
556,936,1
557,939,1
558,944,1
559,950,1
560,958,1
561,973,1
562,1009,1
563,1091,1
564,1214,1
565,1327,1
566,1372,1
567,1352,1
568,1318,1
569,1297,1
570,1288,1
571,1283,1
572,1266,1
573,1251,1
574,1231,1
575,1210,1
576,1199,1
577,1184,1
578,1168,1
579,1149,1
580,1124,1
581,1101,1
582,1082,1
583,1058,1
584,1035,1
585,1005,1
586,974,1
587,945,1
588,920,1
589,894,1
590,865,1
591,830,1
592,793,1
593,754,1
594,726,1
595,709,1
596,700,1
597,692,1
598,680,1
599,673,1
600,663,1
601,643,1
602,622,1
603,599,1
604,581,1
605,566,1
606,549,1
607,539,1
608,529,1
609,535,1
610,554,1
611,583,1
612,618,1
613,654,1
614,689,1
615,723,1
616,744,1
617,755,1
